id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,player,position,location,duration,related_events,match_id,pass_recipient,pass_length,pass_angle,pass_height,pass_end_location,pass_type,pass_body_part,possession_team_id,team_id,player_id,pass_recipient_id,under_pressure,pass_outcome,pass_cross,pass_cut_back,off_camera,pass_aerial_won,pass_assisted_shot_id,pass_shot_assist,pass_backheel,pass_goal_assist,pass_switch,counterpress,pass_deflected,pass_miscommunication,player_x,player_y,pass_end_x,pass_end_y
57479c12-e116-4746-accf-72b8097e8150,1922,1,00:45:02.605,45,2,Pass,106,Real Madrid,Regular Play,Real Madrid,Karim Benzema,Center Forward,"[91.0, 56.0]",2.001727,['7b921503-9b65-4a8f-b8b5-803316ae4243'],18243,Daniel Carvajal Ramos,18.601076,0.93804747,Ground Pass,"[102.0, 71.0]",,Right Foot,220,220,19677,5721.0,,1,,,,,,,,,,,,,91.0,56.0,102.0,71.0
8358c730-e7a1-43e0-82ad-36e76e1e064f,1925,1,00:45:04.644,45,4,Pass,106,Real Madrid,Regular Play,Real Madrid,Daniel Carvajal Ramos,Right Back,"[102.0, 70.0]",1.808514,['a5ccc6e4-1227-4168-87ae-0cc7226be76a'],18243,Gareth Frank Bale,35.1141,-1.2220253,High Pass,"[114.0, 37.0]",,Right Foot,220,220,5721,6399.0,,0,True,,,,,,,,,,,,102.0,70.0,114.0,37.0
2b66051d-f3ac-4083-9142-1fdc1b45a792,1929,1,00:45:10.893,45,10,Pass,107,Atlético Madrid,From Free Kick,Atlético Madrid,Diego Roberto Godín Leal,Left Center Back,"[9.0, 39.0]",2.488748,['2839a01a-3b75-409b-b621-e94872c8db39'],18243,Jorge Resurrección Merodio,19.235384,-1.0838971,Ground Pass,"[18.0, 22.0]",Free Kick,Right Foot,212,212,5249,5199.0,,1,,,True,,,,,,,,,,9.0,39.0,18.0,22.0
5670ce44-48ce-49a3-811a-e329c500a813,1931,1,00:45:16.189,45,16,Pass,107,Atlético Madrid,From Free Kick,Atlético Madrid,Jorge Resurrección Merodio,Left Midfield,"[33.0, 13.0]",1.650065,['f45a4f73-99d4-484e-8a53-219ab80b25bd'],18243,Filipe Luís Kasmirski,9.433981,2.5829933,Ground Pass,"[25.0, 18.0]",,Left Foot,212,212,5199,6320.0,,1,,,,,,,,,,,,,33.0,13.0,25.0,18.0
8925dc7c-3d06-44ab-8cc2-d97a09fc9270,1934,1,00:45:21.037,45,21,Pass,107,Atlético Madrid,From Free Kick,Atlético Madrid,Filipe Luís Kasmirski,Left Back,"[41.0, 20.0]",1.517218,['eba82490-01a3-416f-b2ae-0c6810af272f'],18243,Gabriel Fernández Arenas,14.3178215,1.359703,Ground Pass,"[44.0, 34.0]",,Left Foot,212,212,6320,6384.0,,1,,,,,,,,,,,,,41.0,20.0,44.0,34.0
3415fe69-1915-4c0a-b930-c6b1232b5bff,1937,1,00:45:24.768,45,24,Pass,107,Atlético Madrid,From Free Kick,Atlético Madrid,Gabriel Fernández Arenas,Right Defensive Midfield,"[53.0, 29.0]",1.346638,['baf80643-ebca-465f-a4d7-a91cbbed3b63'],18243,Antoine Griezmann,18.384777,-1.1801893,Ground Pass,"[60.0, 12.0]",,Right Foot,212,212,6384,5487.0,,1,,,,,,,,,,,,,53.0,29.0,60.0,12.0
38d7aaad-6ce5-428b-8398-50a80a416125,1940,1,00:45:28.329,45,28,Pass,107,Atlético Madrid,From Free Kick,Atlético Madrid,Antoine Griezmann,Left Center Forward,"[70.0, 7.0]",0.987568,['d19dfbb8-d94c-4c83-beaa-ac688986a4a5'],18243,Filipe Luís Kasmirski,12.649111,1.2490457,Ground Pass,"[74.0, 19.0]",,Left Foot,212,212,5487,6320.0,,1,,,,,,,,,,,,,70.0,7.0,74.0,19.0
02f3f8f6-d72b-4b3d-8785-f88996205261,1943,1,00:45:30.123,45,30,Pass,107,Atlético Madrid,From Free Kick,Atlético Madrid,Filipe Luís Kasmirski,Left Back,"[76.0, 18.0]",0.840077,['8bac0104-4946-4011-8100-2b56b53571bf'],18243,Jorge Resurrección Merodio,15.231546,-1.1659045,Ground Pass,"[82.0, 4.0]",,Left Foot,212,212,6320,5199.0,,1,,,,,,,,,,,,,76.0,18.0,82.0,4.0
cc0f703e-dc54-40ff-b69e-35abc08f9757,1946,1,00:45:34.586,45,34,Pass,107,Atlético Madrid,From Free Kick,Atlético Madrid,Jorge Resurrección Merodio,Left Midfield,"[79.0, 17.0]",2.249462,['298f4662-e5a1-41ca-b1fe-fd805c9dad22'],18243,Antoine Griezmann,17.029387,-0.8685394,Ground Pass,"[90.0, 4.0]",,Right Foot,212,212,5199,5487.0,,1,,,,,,,,,,,,,79.0,17.0,90.0,4.0
c64be6a6-fb66-450a-af3e-ea16c6db80fe,1949,1,00:45:38.321,45,38,Pass,107,Atlético Madrid,From Free Kick,Atlético Madrid,Antoine Griezmann,Left Center Forward,"[95.0, 6.0]",1.414,['cd2c2b49-8330-4b19-81c6-33c4fd5983dd'],18243,Saúl Ñíguez Esclapez,26.0,1.5707964,Ground Pass,"[95.0, 32.0]",,Left Foot,212,212,5487,6381.0,,1,,,,,,,,,,,,,95.0,6.0,95.0,32.0
d1313207-8d73-48a2-9239-9efb23082807,1954,1,00:45:41.448,45,41,Pass,108,Real Madrid,Regular Play,Real Madrid,Sergio Ramos García,Left Center Back,"[22.0, 49.0]",0.986441,['1957cd11-01e1-472e-a66d-313aeee7cc61'],18243,Toni Kroos,9.899495,0.7853982,Ground Pass,"[29.0, 56.0]",Recovery,Right Foot,220,220,5201,5574.0,,1,,,,,,,,,,,,,22.0,49.0,29.0,56.0
d1ca030d-ce7b-4a2d-9199-6e0297519f00,1957,1,00:45:47.416,45,47,Pass,108,Real Madrid,Regular Play,Real Madrid,Toni Kroos,Left Center Midfield,"[36.0, 65.0]",1.563003,['9975b5f3-1169-4e82-802a-09e9da8f6c97'],18243,Gareth Frank Bale,35.17101,0.25877088,Ground Pass,"[70.0, 74.0]",,Right Foot,220,220,5574,6399.0,,1,,,,,,,,,,,,,36.0,65.0,70.0,74.0
db4e5fe8-6dd3-4f9e-b1a3-6c56adc36851,1969,2,00:00:00.561,45,0,Pass,109,Real Madrid,From Kick Off,Real Madrid,Cristiano Ronaldo dos Santos Aveiro,Left Wing,"[61.0, 41.0]",0.159578,['215b05b6-8920-4589-bae2-fa4840328a71'],18243,Karim Benzema,3.0,1.5707964,Ground Pass,"[61.0, 44.0]",Kick Off,Right Foot,220,220,5207,19677.0,,1,,,True,,,,,,,,,,61.0,41.0,61.0,44.0
6306c8e6-03e3-45d8-9bc1-844caee3900b,1973,2,00:00:01.252,45,1,Pass,109,Real Madrid,From Kick Off,Real Madrid,Karim Benzema,Center Forward,"[60.0, 43.0]",0.756456,['f15d4aae-2471-460f-ba99-5ae9791e9ce1'],18243,Toni Kroos,13.892444,-2.6135182,Ground Pass,"[48.0, 36.0]",,Right Foot,220,220,19677,5574.0,,1,,,,,,,,,,,,,60.0,43.0,48.0,36.0
e8ed8abe-2cb6-40ed-88c7-6213ae64631b,1976,2,00:00:03.422,45,3,Pass,109,Real Madrid,From Kick Off,Real Madrid,Toni Kroos,Left Center Midfield,"[48.0, 36.0]",1.29311,['807db264-3c18-4dcb-9541-55ea317d96ce'],18243,Kléper Laveran Lima Ferreira,26.076809,2.1375256,Ground Pass,"[34.0, 58.0]",,Right Foot,220,220,5574,20016.0,,1,,,,,,,,,,,,,48.0,36.0,34.0,58.0
6fd808b4-518c-42be-b6e8-91a478b0c5bd,1980,2,00:00:05.595,45,5,Pass,109,Real Madrid,From Kick Off,Real Madrid,Kléper Laveran Lima Ferreira,Right Center Back,"[34.0, 59.0]",1.549658,"['7543d3e2-9bdf-4811-a7bf-39e1aed76e0b', 'f0885f95-c8bb-473e-aaad-3c941792ed52']",18243,Sergio Ramos García,27.45906,-1.7539071,Ground Pass,"[29.0, 32.0]",,Right Foot,220,220,20016,5201.0,True,1,,,,,,,,,,,,,34.0,59.0,29.0,32.0
fbdf23e0-a8a9-48b4-9bf9-150a7e013e9e,1982,2,00:00:07.145,45,7,Pass,109,Real Madrid,From Kick Off,Real Madrid,Sergio Ramos García,Left Center Back,"[29.0, 32.0]",3.054115,['3e6e0eb2-6220-48f8-90c6-f974c3cfab9b'],18243,Karim Benzema,46.518814,0.4444192,High Pass,"[71.0, 52.0]",,Right Foot,220,220,5201,19677.0,,1,,,,,,,,,,,,,29.0,32.0,71.0,52.0
5e01bddc-d31e-49b4-9954-759b88ad14e2,1986,2,00:00:11.832,45,11,Pass,110,Atlético Madrid,Regular Play,Atlético Madrid,Gabriel Fernández Arenas,Right Defensive Midfield,"[53.0, 32.0]",1.23497,['8da56c99-4d3d-441f-950c-d6e8b32f563e'],18243,Saúl Ñíguez Esclapez,9.433981,-1.012197,Low Pass,"[58.0, 24.0]",Recovery,Head,212,212,6384,6381.0,,1,,,,,,,,,,,,,53.0,32.0,58.0,24.0
5894c2ca-cc9f-40e9-8864-106de5767795,1992,2,00:00:16.916,45,16,Pass,110,Atlético Madrid,Regular Play,Atlético Madrid,Saúl Ñíguez Esclapez,Right Midfield,"[77.0, 6.0]",1.303797,['6b2ebed4-1a67-4961-8ea3-b2cfea3b2dc6'],18243,Yannick Ferreira Carrasco,11.18034,-0.4636476,Ground Pass,"[87.0, 1.0]",,Right Foot,212,212,6381,5633.0,,1,,,,,,,,,,,,,77.0,6.0,87.0,1.0
676c9057-dcca-4e92-8565-47a64f0c0032,1995,2,00:00:21.699,45,21,Pass,110,Atlético Madrid,Regular Play,Atlético Madrid,Yannick Ferreira Carrasco,Left Defensive Midfield,"[84.0, 12.0]",1.267326,['d8f34c5d-5b15-4c60-b447-55f1554296fa'],18243,Gabriel Fernández Arenas,12.806249,2.2455373,Ground Pass,"[76.0, 22.0]",,Right Foot,212,212,5633,6384.0,,1,,,,,,,,,,,,,84.0,12.0,76.0,22.0
83c39249-e005-4f17-9428-d08f4abfa5e3,1999,2,00:00:23.971,45,23,Pass,110,Atlético Madrid,Regular Play,Atlético Madrid,Gabriel Fernández Arenas,Right Defensive Midfield,"[80.0, 19.0]",2.753061,['79ee77ab-415a-4d94-913a-df3692d96e2d'],18243,Filipe Luís Kasmirski,31.622776,-0.6055447,High Pass,"[106.0, 1.0]",,Right Foot,212,212,6384,6320.0,,1,,,,,,,,,,,,,80.0,19.0,106.0,1.0
5e7e79ff-5a17-403d-a5c7-bc92a6b28bc6,2002,2,00:00:27.760,45,27,Pass,110,Atlético Madrid,Regular Play,Atlético Madrid,Filipe Luís Kasmirski,Left Back,"[111.0, 2.0]",1.957249,['fc46a23d-43f3-4001-b46c-e4e12a75d330'],18243,,39.051247,1.5195591,High Pass,"[113.0, 41.0]",,Left Foot,212,212,6320,,,0,True,,,,,,,,,,,,111.0,2.0,113.0,41.0
528cd12e-42a2-4321-ae86-4e5cefe669a9,2005,2,00:00:41.103,45,41,Pass,111,Atlético Madrid,From Throw In,Atlético Madrid,Juan Francisco Torres Belén,Right Back,"[98.0, 80.0]",1.035679,['d5eafb9f-c8f7-49cd-aa8a-8c527183942f'],18243,,11.401754,-0.66104317,Low Pass,"[107.0, 73.0]",Throw-in,,212,212,6375,,,0,,,,,,,,,,,,,98.0,80.0,107.0,73.0
9d5d86af-7681-4474-a3ae-e95ba4f07ff9,2012,2,00:00:47.586,45,47,Pass,111,Atlético Madrid,From Throw In,Atlético Madrid,Gabriel Fernández Arenas,Right Defensive Midfield,"[86.0, 74.0]",0.6411,['618b3f20-70c7-4492-ae3c-ba343fa6960a'],18243,Jorge Resurrección Merodio,10.0,-0.6435011,Ground Pass,"[94.0, 68.0]",,Right Foot,212,212,6384,5199.0,,1,,,,,,,,,,,,,86.0,74.0,94.0,68.0
d491c3d7-cd62-4cf3-a1f7-82d9cb2c6d5e,2016,2,00:00:48.620,45,48,Pass,111,Atlético Madrid,From Throw In,Atlético Madrid,Jorge Resurrección Merodio,Left Midfield,"[94.0, 67.0]",0.900774,"['7d40e3f3-0efc-4422-ad89-39f9743b5d36', '992e814d-49bf-4480-be91-472ef0f99e3e']",18243,Antoine Griezmann,8.0,-1.5707964,Ground Pass,"[94.0, 59.0]",,Right Foot,212,212,5199,5487.0,True,1,,,,,,,True,,,,,,94.0,67.0,94.0,59.0
f5c2576d-422a-4f45-b485-b5b17a4244d7,2019,2,00:00:50.869,45,50,Pass,111,Atlético Madrid,From Throw In,Atlético Madrid,Antoine Griezmann,Left Center Forward,"[94.0, 58.0]",1.690635,,18243,,20.248457,-0.9964915,Ground Pass,"[105.0, 41.0]",,Left Foot,212,212,5487,,,0,,,,,,,,,,,,,94.0,58.0,105.0,41.0
3e43ed18-7f89-4df4-807b-04b2222f38d6,2025,2,00:02:10.828,47,10,Pass,112,Atlético Madrid,Other,Real Madrid,Luka Modrić,Right Center Midfield,"[19.0, 40.0]",0.610835,['bab41e96-5700-4004-a9fc-daa6d9ffb272'],18243,,4.1231055,0.24497867,Low Pass,"[23.0, 41.0]",Recovery,Head,212,220,5463,,,0,,,,,,,,,,,,,19.0,40.0,23.0,41.0
c265b565-838d-4636-8ab2-d1f3015d0471,2028,2,00:02:18.262,47,18,Pass,112,Atlético Madrid,Other,Atlético Madrid,Diego Roberto Godín Leal,Left Center Back,"[47.0, 4.0]",3.90239,['c3468c2e-36b5-432e-8461-7ad0fbe1cc48'],18243,Jan Oblak,46.09772,2.2794225,Ground Pass,"[17.0, 39.0]",Recovery,Right Foot,212,212,5249,6378.0,,1,,,,,,,,,,,,,47.0,4.0,17.0,39.0
1c1b5b9e-ccf3-4cca-80b6-0ac324d1989d,2030,2,00:02:22.164,47,22,Pass,112,Atlético Madrid,Other,Atlético Madrid,Jan Oblak,Goalkeeper,"[17.0, 39.0]",1.610151,['c77ca079-1778-43f6-983d-583708b8b29a'],18243,Stefan Savić,13.601471,0.94200003,Ground Pass,"[25.0, 50.0]",,Left Foot,212,212,6378,6376.0,,1,,,,,,,,,,,,,17.0,39.0,25.0,50.0
a39c2340-8dae-4e38-aca2-9afe2942dc46,2033,2,00:02:30.797,47,30,Pass,112,Atlético Madrid,Other,Atlético Madrid,Stefan Savić,Right Center Back,"[49.0, 56.0]",2.696056,['3945410e-1a43-421c-89be-1a46cbc4936a'],18243,Antoine Griezmann,36.359318,0.5498532,Ground Pass,"[80.0, 75.0]",,Right Foot,212,212,6376,5487.0,,1,,,,,,,,,,,,,49.0,56.0,80.0,75.0
73f4a2a2-7b0a-45fb-bce8-c6630b7bbd05,2037,2,00:02:33.601,47,33,Pass,112,Atlético Madrid,Other,Atlético Madrid,Antoine Griezmann,Left Center Forward,"[79.0, 75.0]",2.13046,"['1128e955-3590-4cb0-84e1-cb312118f62a', 'c7ef33e6-8a6e-4d61-99a0-c408db7e3492']",18243,Gabriel Fernández Arenas,23.769728,-1.959115,Ground Pass,"[70.0, 53.0]",,Left Foot,212,212,5487,6384.0,True,1,,,,,,,,,,,,,79.0,75.0,70.0,53.0
d9f798fb-6dfd-4216-a0e0-f1f1a23a9adf,2040,2,00:02:37.763,47,37,Pass,112,Atlético Madrid,Other,Atlético Madrid,Gabriel Fernández Arenas,Right Defensive Midfield,"[70.0, 43.0]",2.217114,['fb05ebb4-8272-4fff-b12f-28f00aef422f'],18243,Filipe Luís Kasmirski,38.63936,-1.388628,Ground Pass,"[77.0, 5.0]",,Right Foot,212,212,6384,6320.0,,1,,,,,,,,,,,,,70.0,43.0,77.0,5.0
2a7b2e17-589c-4be7-bbfd-716789886760,2043,2,00:02:40.966,47,40,Pass,112,Atlético Madrid,Other,Atlético Madrid,Filipe Luís Kasmirski,Left Back,"[80.0, 5.0]",1.142241,['039f3940-cd38-4093-8329-d49569e81b3f'],18243,Yannick Ferreira Carrasco,11.401754,-0.26625204,Ground Pass,"[91.0, 2.0]",,Left Foot,212,212,6320,5633.0,,1,,,,,,,,,,,,,80.0,5.0,91.0,2.0
81b76f06-ac9f-4a65-9e4a-0bd6b5c8e04a,2046,2,00:02:43.070,47,43,Pass,112,Atlético Madrid,Other,Atlético Madrid,Yannick Ferreira Carrasco,Left Defensive Midfield,"[94.0, 5.0]",1.369274,['d4f6c2ab-4caf-4930-ac57-294b33bbe8ae'],18243,,16.155495,1.19029,Ground Pass,"[100.0, 20.0]",,Right Foot,212,212,5633,,,0,,,,,,,,,,,,,94.0,5.0,100.0,20.0
5cd90ca4-f843-4002-96fa-c07570b204a6,2054,2,00:02:51.795,47,51,Pass,112,Atlético Madrid,Other,Atlético Madrid,Antoine Griezmann,Left Center Forward,"[79.0, 24.0]",1.293381,['8aaad5f0-d7cb-4556-979e-d58bcd5f9cec'],18243,Yannick Ferreira Carrasco,8.062258,-0.124354996,Low Pass,"[87.0, 23.0]",,Left Foot,212,212,5487,5633.0,,1,,,,,,,,,,,,,79.0,24.0,87.0,23.0
4e1b66b9-eff6-47a8-aed4-f3e32ba1a465,2057,2,00:02:55.860,47,55,Pass,112,Atlético Madrid,Other,Atlético Madrid,Yannick Ferreira Carrasco,Left Defensive Midfield,"[89.0, 15.0]",1.459034,['abe8b0cd-5a81-47a9-bf99-f539191c59fc'],18243,Filipe Luís Kasmirski,16.124516,-1.0516502,Ground Pass,"[97.0, 1.0]",,Right Foot,212,212,5633,6320.0,,1,,,,,,,,,,,,,89.0,15.0,97.0,1.0
bfb485aa-983c-456b-b1f8-39fe9f9d17c2,2060,2,00:03:00.413,48,0,Pass,112,Atlético Madrid,Other,Atlético Madrid,Filipe Luís Kasmirski,Left Back,"[94.0, 9.0]",1.911929,['b0a24f48-c082-4c22-9a9d-7b55b76f224b'],18243,Jorge Resurrección Merodio,23.769728,1.8259788,Ground Pass,"[88.0, 32.0]",,Left Foot,212,212,6320,5199.0,,1,,,,,,,,,,,,,94.0,9.0,88.0,32.0
395959f3-6bee-4998-b576-a495846d2024,2064,2,00:03:03.512,48,3,Pass,112,Atlético Madrid,Other,Atlético Madrid,Jorge Resurrección Merodio,Left Midfield,"[90.0, 34.0]",1.623901,"['935eb2a1-aed5-4408-9f28-b22dcc2d89bf', 'b3ee4ac9-c7a0-4515-9e25-ec5a57efa997']",18243,Juan Francisco Torres Belén,30.083218,1.3016288,Ground Pass,"[98.0, 63.0]",,Right Foot,212,212,5199,6375.0,True,1,,,,,,,,,,,,,90.0,34.0,98.0,63.0
ed7a09b9-3448-4432-8e05-92bc7c654701,2069,2,00:03:06.931,48,6,Pass,113,Real Madrid,Regular Play,Real Madrid,Karim Benzema,Center Forward,"[26.0, 16.0]",0.929087,['23a7f506-6068-40c3-a41f-7380d85ce934'],18243,Marcelo Vieira da Silva Júnior,10.198039,2.9441972,High Pass,"[16.0, 18.0]",Recovery,Head,220,220,19677,5552.0,,1,,,,,,,,,,,,,26.0,16.0,16.0,18.0
9f91c898-f866-4a15-b9c2-2dc26f277509,2072,2,00:03:08.315,48,8,Pass,113,Real Madrid,Regular Play,Real Madrid,Marcelo Vieira da Silva Júnior,Left Back,"[17.0, 18.0]",3.7956,['7e49503a-3102-49fb-9919-8e3c757e06d4'],18243,,49.396355,0.5543075,High Pass,"[59.0, 44.0]",,Right Foot,220,220,5552,,,0,,,,,,,,,,,,,17.0,18.0,59.0,44.0
7e49503a-3102-49fb-9919-8e3c757e06d4,2073,2,00:03:12.111,48,12,Pass,113,Real Madrid,Regular Play,Atlético Madrid,Diego Roberto Godín Leal,Left Center Back,"[62.0, 37.0]",1.214749,"['53488d7f-d25c-481d-8e8d-c5f660c325bf', '9f91c898-f866-4a15-b9c2-2dc26f277509']",18243,,20.12461,0.4636476,Low Pass,"[80.0, 46.0]",Recovery,Head,220,212,5249,,,0,,,,,,,,,,,,,62.0,37.0,80.0,46.0
fb7577a8-3808-4df7-b538-7cbcfe480f7f,2081,2,00:03:31.825,48,31,Pass,115,Atlético Madrid,From Free Kick,Atlético Madrid,Gabriel Fernández Arenas,Right Defensive Midfield,"[76.0, 40.0]",2.0061,['614e8c0f-0279-450c-a43c-3c3e5c971288'],18243,Antoine Griezmann,38.078865,0.4048918,High Pass,"[111.0, 55.0]",Free Kick,Right Foot,212,212,6384,5487.0,,1,,,,,,,,,,,,,76.0,40.0,111.0,55.0
1c0fb1f9-7563-421e-930d-38d47a645657,2084,2,00:03:33.847,48,33,Pass,115,Atlético Madrid,From Free Kick,Atlético Madrid,Antoine Griezmann,Left Center Forward,"[111.0, 54.0]",1.12189,"['885608aa-6a69-404d-b858-fa3e0c13b850', 'a54df40f-3465-497c-ad1d-63baa5786d94', 'def50f78-75ab-4af3-b4e0-bfd2accef003']",18243,Diego Roberto Godín Leal,13.601471,-1.2722974,High Pass,"[115.0, 41.0]",,,212,212,5487,5249.0,True,0,,,,True,,,,,,,,,111.0,54.0,115.0,41.0
dab65049-1e8e-445e-8e67-06f063e099d8,2087,2,00:03:44.114,48,44,Pass,115,Atlético Madrid,From Free Kick,Real Madrid,Keylor Navas Gamboa,Goalkeeper,"[18.0, 42.0]",7.02972,"['f21be01b-4cca-4ff8-9064-1acfc53a206b', 'fab8d28a-c661-4afe-af90-9e44c016a28d']",18243,Karim Benzema,88.02273,-0.37206775,High Pass,"[100.0, 10.0]",,Drop Kick,212,220,5597,19677.0,,0,,,True,,,,,,,,,,18.0,42.0,100.0,10.0
3afd2b2a-dd47-474e-ab1f-aa255df86dd2,2097,2,00:04:23.602,49,23,Pass,117,Real Madrid,From Free Kick,Real Madrid,Toni Kroos,Left Center Midfield,"[104.0, 10.0]",1.471473,['bf69dee4-ee4e-4fac-97bc-b0141e3b476b'],18243,,33.105892,1.1341692,High Pass,"[118.0, 40.0]",Free Kick,Right Foot,220,220,5574,,,0,True,,,,,,,,,,,,104.0,10.0,118.0,40.0
ee3a4b6d-c079-4a7a-82bb-85806c625ebf,2099,2,00:04:26.505,49,26,Pass,117,Real Madrid,From Free Kick,Atlético Madrid,Antoine Griezmann,Left Center Forward,"[18.0, 43.0]",1.156604,['fa092442-2261-4d24-9a09-5002d292ccef'],18243,,12.083046,0.4266275,Low Pass,"[29.0, 48.0]",Recovery,Head,220,212,5487,,,0,,,,,,,,,,,,,18.0,43.0,29.0,48.0
69bec64c-0bb6-42e8-a890-f85209ffb42f,2102,2,00:04:28.264,49,28,Pass,117,Real Madrid,From Free Kick,Real Madrid,Marcelo Vieira da Silva Júnior,Left Back,"[92.0, 33.0]",4.659424,['782e42cf-3a7c-44cb-9918-bba8ba047b98'],18243,Karim Benzema,50.47772,0.98279375,High Pass,"[120.0, 75.0]",,Left Foot,220,220,5552,19677.0,,0,,,,,,,,,True,,,,92.0,33.0,120.0,75.0
985f963a-b1b0-427d-b4cc-59a6481662a3,2104,2,00:04:46.049,49,46,Pass,118,Atlético Madrid,From Goal Kick,Atlético Madrid,Jan Oblak,Goalkeeper,"[6.0, 40.0]",4.111116,['6cede3df-8deb-42f6-a4fe-413932cc101e'],18243,,79.762146,-0.13835096,High Pass,"[85.0, 29.0]",Goal Kick,Right Foot,212,212,6378,,,0,,,,,,,,,,,,,6.0,40.0,85.0,29.0
6cede3df-8deb-42f6-a4fe-413932cc101e,2105,2,00:04:50.160,49,50,Pass,119,Real Madrid,Regular Play,Real Madrid,Daniel Carvajal Ramos,Right Back,"[36.0, 52.0]",2.051716,"['028b9aab-11b8-417a-bf85-f60f59b1e0bf', '985f963a-b1b0-427d-b4cc-59a6481662a3']",18243,Keylor Navas Gamboa,22.472204,-2.5782764,High Pass,"[17.0, 40.0]",Recovery,Head,220,220,5721,5597.0,,1,,,,,,,,,,,,,36.0,52.0,17.0,40.0
98aa7f51-9de0-473f-9b33-074a8ca7a8f5,2108,2,00:04:56.353,49,56,Pass,119,Real Madrid,Regular Play,Real Madrid,Keylor Navas Gamboa,Goalkeeper,"[15.0, 47.0]",3.641832,,18243,,51.855568,0.6898,High Pass,"[55.0, 80.0]",,Drop Kick,220,220,5597,,,0,,,,,,,,,,,,,15.0,47.0,55.0,80.0
085c8d98-3cc7-4f9a-aad0-20562d90ed49,2111,2,00:06:53.590,51,53,Pass,120,Atlético Madrid,From Throw In,Atlético Madrid,Filipe Luís Kasmirski,Left Back,"[71.0, 1.0]",5.914949,,18243,,36.345562,0.13800602,High Pass,"[107.0, 6.0]",Throw-in,,212,212,6320,,,0,,,,,,,,,,,,,71.0,1.0,107.0,6.0
319af2e5-8025-4577-a1d5-2bc8b33614ea,2112,2,00:06:59.659,51,59,Pass,121,Real Madrid,Regular Play,Real Madrid,Danilo Luiz da Silva,Right Back,"[1.0, 80.0]",2.179921,['87e7028c-471f-433c-8d08-9e8f3f2c0ddf'],18243,Keylor Navas Gamboa,30.149628,-1.4711276,Ground Pass,"[4.0, 50.0]",Recovery,Right Foot,220,220,3063,5597.0,,1,,,True,,,,,,,,,,1.0,80.0,4.0,50.0
6f6ea77f-a630-4e6a-a383-f7f11053e0da,2114,2,00:07:03.176,52,3,Pass,121,Real Madrid,Regular Play,Real Madrid,Keylor Navas Gamboa,Goalkeeper,"[4.0, 54.0]",2.642482,,18243,,59.933296,0.44872335,High Pass,"[58.0, 80.0]",,Right Foot,220,220,5597,,,0,,,,,,,,,,,,,4.0,54.0,58.0,80.0
f515a875-b375-49b7-8692-9a361d1d368e,2115,2,00:07:08.247,52,8,Pass,122,Atlético Madrid,From Throw In,Atlético Madrid,Filipe Luís Kasmirski,Left Back,"[57.0, 1.0]",1.148649,['e2d7db72-2fd2-4b3e-a950-cf7fe62657b5'],18243,Gabriel Fernández Arenas,10.0,1.5707964,Low Pass,"[57.0, 11.0]",Throw-in,,212,212,6320,6384.0,,1,,,,,,,,,,,,,57.0,1.0,57.0,11.0
d77e76e9-7372-43ee-b7fc-778913ed2ff7,2118,2,00:07:13.299,52,13,Pass,122,Atlético Madrid,From Throw In,Atlético Madrid,Gabriel Fernández Arenas,Right Defensive Midfield,"[70.0, 27.0]",2.412426,['f507996b-b944-4a1c-8819-da197c0e95c1'],18243,,38.600517,-0.28897542,High Pass,"[107.0, 16.0]",,Right Foot,212,212,6384,,,0,,,,,,,,,,,,,70.0,27.0,107.0,16.0
8f5cf340-25cc-42b7-b165-6fa4c253f466,2121,2,00:07:20.539,52,20,Pass,123,Atlético Madrid,From Throw In,Atlético Madrid,Filipe Luís Kasmirski,Left Back,"[98.0, 1.0]",0.474984,['2750fc3b-4c19-42d7-a22f-7073dd1983b5'],18243,Yannick Ferreira Carrasco,7.28011,0.27829966,Low Pass,"[105.0, 3.0]",Throw-in,,212,212,6320,5633.0,,1,,,,,,,,,,,,,98.0,1.0,105.0,3.0
1e5576ab-aebb-430f-aed2-d29cd7ad4ef6,2124,2,00:07:21.805,52,21,Pass,123,Atlético Madrid,From Throw In,Atlético Madrid,Yannick Ferreira Carrasco,Left Defensive Midfield,"[104.0, 3.0]",0.720225,['593eeb3f-e538-4b90-b840-5b1157fe42be'],18243,Filipe Luís Kasmirski,5.3851647,-2.7610862,Low Pass,"[99.0, 1.0]",,Right Foot,212,212,5633,6320.0,,1,,,,,,,,,,,,,104.0,3.0,99.0,1.0
d8069d88-db50-4701-af2b-9ed82030c88b,2128,2,00:07:23.581,52,23,Pass,123,Atlético Madrid,From Throw In,Atlético Madrid,Filipe Luís Kasmirski,Left Back,"[98.0, 1.0]",0.840332,"['b1171f4c-aea5-4db5-a61c-35ccbea61080', 'f5046986-8936-493f-8a87-62ee80f43464']",18243,Yannick Ferreira Carrasco,4.0,0.0,Ground Pass,"[102.0, 1.0]",,Left Foot,212,212,6320,5633.0,True,1,,,,,,,,,,,,,98.0,1.0,102.0,1.0
